country	year	month	day	vaccine	total_vaccinations	continent
Italy	2021	2021-2	2021-02-23	Moderna	107459	Europe
Italy	2021	2021-2	2021-02-23	Oxford/AstraZeneca	163934	Europe
Italy	2021	2021-2	2021-02-23	Pfizer/BioNTech	3526770	Europe
Italy	2021	2021-2	2021-02-24	Moderna	113709	Europe
Italy	2021	2021-2	2021-02-24	Oxford/AstraZeneca	191254	Europe
Italy	2021	2021-2	2021-02-24	Pfizer/BioNTech	3614972	Europe
Italy	2021	2021-2	2021-02-25	Moderna	119887	Europe
Italy	2021	2021-2	2021-02-25	Oxford/AstraZeneca	222944	Europe
Italy	2021	2021-2	2021-02-25	Pfizer/BioNTech	3705189	Europe
Italy	2021	2021-2	2021-02-26	Moderna	125688	Europe
Italy	2021	2021-2	2021-02-26	Oxford/AstraZeneca	263116	Europe
Italy	2021	2021-2	2021-02-26	Pfizer/BioNTech	3797142	Europe
Italy	2021	2021-2	2021-02-27	Moderna	132755	Europe
Italy	2021	2021-2	2021-02-27	Oxford/AstraZeneca	307894	Europe
Italy	2021	2021-2	2021-02-27	Pfizer/BioNTech	3871933	Europe
Italy	2021	2021-2	2021-02-28	Moderna	135497	Europe
Italy	2021	2021-2	2021-02-28	Oxford/AstraZeneca	334533	Europe
Italy	2021	2021-2	2021-02-28	Pfizer/BioNTech	3920823	Europe
Italy	2021	2021-3	2021-03-01	Moderna	142555	Europe
Italy	2021	2021-3	2021-03-01	Oxford/AstraZeneca	374513	Europe
Italy	2021	2021-3	2021-03-01	Pfizer/BioNTech	4009177	Europe
Italy	2021	2021-3	2021-03-02	Moderna	150082	Europe
Italy	2021	2021-3	2021-03-02	Oxford/AstraZeneca	430280	Europe
Italy	2021	2021-3	2021-03-02	Pfizer/BioNTech	4107225	Europe
Italy	2021	2021-3	2021-03-03	Moderna	159971	Europe
Italy	2021	2021-3	2021-03-03	Oxford/AstraZeneca	487315	Europe
Italy	2021	2021-3	2021-03-03	Pfizer/BioNTech	4226089	Europe
Italy	2021	2021-3	2021-03-04	Moderna	170946	Europe
Italy	2021	2021-3	2021-03-04	Oxford/AstraZeneca	546393	Europe
Italy	2021	2021-3	2021-03-04	Pfizer/BioNTech	4351872	Europe
Italy	2021	2021-3	2021-03-05	Moderna	183122	Europe
Italy	2021	2021-3	2021-03-05	Oxford/AstraZeneca	610420	Europe
Italy	2021	2021-3	2021-03-05	Pfizer/BioNTech	4479011	Europe
Italy	2021	2021-3	2021-03-06	Moderna	196343	Europe
Italy	2021	2021-3	2021-03-06	Oxford/AstraZeneca	673553	Europe
Italy	2021	2021-3	2021-03-06	Pfizer/BioNTech	4579674	Europe
Italy	2021	2021-3	2021-03-07	Moderna	204124	Europe
Italy	2021	2021-3	2021-03-07	Oxford/AstraZeneca	709938	Europe
Italy	2021	2021-3	2021-03-07	Pfizer/BioNTech	4637857	Europe
Italy	2021	2021-3	2021-03-08	Johnson&Johnson	4	Europe
Italy	2021	2021-3	2021-03-08	Moderna	216413	Europe
Italy	2021	2021-3	2021-03-08	Oxford/AstraZeneca	767076	Europe
Italy	2021	2021-3	2021-03-08	Pfizer/BioNTech	4746692	Europe
Italy	2021	2021-3	2021-03-09	Moderna	229043	Europe
Italy	2021	2021-3	2021-03-09	Oxford/AstraZeneca	826823	Europe
Italy	2021	2021-3	2021-03-09	Pfizer/BioNTech	4865799	Europe
Italy	2021	2021-3	2021-03-10	Moderna	240157	Europe
Italy	2021	2021-3	2021-03-10	Oxford/AstraZeneca	890175	Europe
Italy	2021	2021-3	2021-03-10	Pfizer/BioNTech	5003165	Europe
Italy	2021	2021-3	2021-03-11	Moderna	252432	Europe
Italy	2021	2021-3	2021-03-11	Oxford/AstraZeneca	957849	Europe
Italy	2021	2021-3	2021-03-11	Pfizer/BioNTech	5142606	Europe
Italy	2021	2021-3	2021-03-12	Moderna	262377	Europe
Italy	2021	2021-3	2021-03-12	Oxford/AstraZeneca	1027558	Europe
Italy	2021	2021-3	2021-03-12	Pfizer/BioNTech	5271609	Europe
Italy	2021	2021-3	2021-03-13	Moderna	273733	Europe
Italy	2021	2021-3	2021-03-13	Oxford/AstraZeneca	1093863	Europe
Italy	2021	2021-3	2021-03-13	Pfizer/BioNTech	5369845	Europe
Italy	2021	2021-3	2021-03-14	Moderna	280674	Europe
Italy	2021	2021-3	2021-03-14	Oxford/AstraZeneca	1134299	Europe
Italy	2021	2021-3	2021-03-14	Pfizer/BioNTech	5427949	Europe
Italy	2021	2021-3	2021-03-15	Moderna	291755	Europe
Italy	2021	2021-3	2021-03-15	Oxford/AstraZeneca	1181581	Europe
Italy	2021	2021-3	2021-03-15	Pfizer/BioNTech	5540524	Europe
Italy	2021	2021-3	2021-03-16	Moderna	303716	Europe
Italy	2021	2021-3	2021-03-16	Oxford/AstraZeneca	1181784	Europe
Italy	2021	2021-3	2021-03-16	Pfizer/BioNTech	5668378	Europe
Italy	2021	2021-3	2021-03-17	Moderna	315225	Europe
Italy	2021	2021-3	2021-03-17	Oxford/AstraZeneca	1181825	Europe
Italy	2021	2021-3	2021-03-17	Pfizer/BioNTech	5822031	Europe
Italy	2021	2021-3	2021-03-18	Moderna	328195	Europe
Italy	2021	2021-3	2021-03-18	Oxford/AstraZeneca	1181927	Europe
Italy	2021	2021-3	2021-03-18	Pfizer/BioNTech	5971936	Europe
Italy	2021	2021-3	2021-03-19	Moderna	339571	Europe
Italy	2021	2021-3	2021-03-19	Oxford/AstraZeneca	1200108	Europe
Italy	2021	2021-3	2021-03-19	Pfizer/BioNTech	6117473	Europe
Italy	2021	2021-3	2021-03-20	Moderna	351977	Europe
Italy	2021	2021-3	2021-03-20	Oxford/AstraZeneca	1249670	Europe
Italy	2021	2021-3	2021-03-20	Pfizer/BioNTech	6229570	Europe
Italy	2021	2021-3	2021-03-21	Moderna	361583	Europe
Italy	2021	2021-3	2021-03-21	Oxford/AstraZeneca	1293715	Europe
Italy	2021	2021-3	2021-03-21	Pfizer/BioNTech	6305527	Europe
Italy	2021	2021-3	2021-03-22	Moderna	373582	Europe
Italy	2021	2021-3	2021-03-22	Oxford/AstraZeneca	1360994	Europe
Italy	2021	2021-3	2021-03-22	Pfizer/BioNTech	6418299	Europe
Italy	2021	2021-3	2021-03-23	Moderna	387317	Europe
Italy	2021	2021-3	2021-03-23	Oxford/AstraZeneca	1437103	Europe
Italy	2021	2021-3	2021-03-23	Pfizer/BioNTech	6550199	Europe
Italy	2021	2021-3	2021-03-24	Moderna	402910	Europe
Italy	2021	2021-3	2021-03-24	Oxford/AstraZeneca	1510545	Europe
Italy	2021	2021-3	2021-03-24	Pfizer/BioNTech	6713526	Europe
Italy	2021	2021-3	2021-03-25	Moderna	421272	Europe
Italy	2021	2021-3	2021-03-25	Oxford/AstraZeneca	1588309	Europe
Italy	2021	2021-3	2021-03-25	Pfizer/BioNTech	6882460	Europe
Italy	2021	2021-3	2021-03-26	Moderna	440436	Europe
Italy	2021	2021-3	2021-03-26	Oxford/AstraZeneca	1667329	Europe
Italy	2021	2021-3	2021-03-26	Pfizer/BioNTech	7050531	Europe
Italy	2021	2021-3	2021-03-27	Moderna	469298	Europe
Italy	2021	2021-3	2021-03-27	Oxford/AstraZeneca	1734255	Europe
Italy	2021	2021-3	2021-03-27	Pfizer/BioNTech	7194058	Europe
Italy	2021	2021-3	2021-03-28	Moderna	486514	Europe
Italy	2021	2021-3	2021-03-28	Oxford/AstraZeneca	1789420	Europe
Italy	2021	2021-3	2021-03-28	Pfizer/BioNTech	7284383	Europe
Italy	2021	2021-3	2021-03-29	Moderna	510901	Europe
Italy	2021	2021-3	2021-03-29	Oxford/AstraZeneca	1858713	Europe
Italy	2021	2021-3	2021-03-29	Pfizer/BioNTech	7429850	Europe
Italy	2021	2021-3	2021-03-30	Moderna	539736	Europe
Italy	2021	2021-3	2021-03-30	Oxford/AstraZeneca	1930180	Europe
Italy	2021	2021-3	2021-03-30	Pfizer/BioNTech	7594522	Europe
Italy	2021	2021-3	2021-03-31	Johnson&Johnson	18	Europe
Italy	2021	2021-3	2021-03-31	Moderna	562967	Europe
Italy	2021	2021-3	2021-03-31	Oxford/AstraZeneca	1998501	Europe
Italy	2021	2021-3	2021-03-31	Pfizer/BioNTech	7804599	Europe
Italy	2021	2021-4	2021-04-01	Moderna	587979	Europe
Italy	2021	2021-4	2021-04-01	Oxford/AstraZeneca	2051797	Europe
Italy	2021	2021-4	2021-04-01	Pfizer/BioNTech	8010513	Europe
Italy	2021	2021-4	2021-04-02	Moderna	618335	Europe
Italy	2021	2021-4	2021-04-02	Oxford/AstraZeneca	2116627	Europe
Italy	2021	2021-4	2021-04-02	Pfizer/BioNTech	8195351	Europe
Italy	2021	2021-4	2021-04-03	Johnson&Johnson	19	Europe
Italy	2021	2021-4	2021-04-03	Moderna	654258	Europe
Italy	2021	2021-4	2021-04-03	Oxford/AstraZeneca	2163804	Europe
Italy	2021	2021-4	2021-04-03	Pfizer/BioNTech	8341459	Europe
Italy	2021	2021-4	2021-04-04	Moderna	666351	Europe
Italy	2021	2021-4	2021-04-04	Oxford/AstraZeneca	2201937	Europe
Italy	2021	2021-4	2021-04-04	Pfizer/BioNTech	8387333	Europe
Italy	2021	2021-4	2021-04-05	Moderna	686449	Europe
Italy	2021	2021-4	2021-04-05	Oxford/AstraZeneca	2260830	Europe
Italy	2021	2021-4	2021-04-05	Pfizer/BioNTech	8478794	Europe
Italy	2021	2021-4	2021-04-06	Johnson&Johnson	24	Europe
Italy	2021	2021-4	2021-04-06	Moderna	726216	Europe
Italy	2021	2021-4	2021-04-06	Oxford/AstraZeneca	2344434	Europe
Italy	2021	2021-4	2021-04-06	Pfizer/BioNTech	8638172	Europe
Italy	2021	2021-4	2021-04-07	Moderna	755978	Europe
Italy	2021	2021-4	2021-04-07	Oxford/AstraZeneca	2424349	Europe
Italy	2021	2021-4	2021-04-07	Pfizer/BioNTech	8850414	Europe
Italy	2021	2021-4	2021-04-08	Moderna	789904	Europe
Italy	2021	2021-4	2021-04-08	Oxford/AstraZeneca	2480646	Europe
Italy	2021	2021-4	2021-04-08	Pfizer/BioNTech	9093186	Europe
Italy	2021	2021-4	2021-04-09	Moderna	825492	Europe
Italy	2021	2021-4	2021-04-09	Oxford/AstraZeneca	2532668	Europe
Italy	2021	2021-4	2021-04-09	Pfizer/BioNTech	9339047	Europe
Italy	2021	2021-4	2021-04-10	Moderna	866367	Europe
Italy	2021	2021-4	2021-04-10	Oxford/AstraZeneca	2593298	Europe
Italy	2021	2021-4	2021-04-10	Pfizer/BioNTech	9557632	Europe
Italy	2021	2021-4	2021-04-11	Moderna	884256	Europe
Italy	2021	2021-4	2021-04-11	Oxford/AstraZeneca	2630591	Europe
Italy	2021	2021-4	2021-04-11	Pfizer/BioNTech	9704167	Europe
Italy	2021	2021-4	2021-04-12	Moderna	908850	Europe
Italy	2021	2021-4	2021-04-12	Oxford/AstraZeneca	2708989	Europe
Italy	2021	2021-4	2021-04-12	Pfizer/BioNTech	9867558	Europe
Italy	2021	2021-4	2021-04-13	Moderna	936890	Europe
Italy	2021	2021-4	2021-04-13	Oxford/AstraZeneca	2804241	Europe
Italy	2021	2021-4	2021-04-13	Pfizer/BioNTech	10031799	Europe
Italy	2021	2021-4	2021-04-14	Johnson&Johnson	25	Europe
Italy	2021	2021-4	2021-04-14	Moderna	963981	Europe
Italy	2021	2021-4	2021-04-14	Oxford/AstraZeneca	2904740	Europe
Italy	2021	2021-4	2021-04-14	Pfizer/BioNTech	10224067	Europe
Italy	2021	2021-4	2021-04-15	Moderna	989080	Europe
Italy	2021	2021-4	2021-04-15	Oxford/AstraZeneca	2995232	Europe
Italy	2021	2021-4	2021-04-15	Pfizer/BioNTech	10459004	Europe
Italy	2021	2021-4	2021-04-16	Moderna	1010483	Europe
Italy	2021	2021-4	2021-04-16	Oxford/AstraZeneca	3102413	Europe
Italy	2021	2021-4	2021-04-16	Pfizer/BioNTech	10709588	Europe
Italy	2021	2021-4	2021-04-17	Moderna	1032800	Europe
Italy	2021	2021-4	2021-04-17	Oxford/AstraZeneca	3211026	Europe
Italy	2021	2021-4	2021-04-17	Pfizer/BioNTech	10938157	Europe
Italy	2021	2021-4	2021-04-18	Moderna	1046245	Europe
Italy	2021	2021-4	2021-04-18	Oxford/AstraZeneca	3283809	Europe
Italy	2021	2021-4	2021-04-18	Pfizer/BioNTech	11093892	Europe
Italy	2021	2021-4	2021-04-19	Moderna	1063489	Europe
Italy	2021	2021-4	2021-04-19	Oxford/AstraZeneca	3379822	Europe
Italy	2021	2021-4	2021-04-19	Pfizer/BioNTech	11290978	Europe
Italy	2021	2021-4	2021-04-20	Moderna	1087532	Europe
Italy	2021	2021-4	2021-04-20	Oxford/AstraZeneca	3476882	Europe
Italy	2021	2021-4	2021-04-20	Pfizer/BioNTech	11503007	Europe
Italy	2021	2021-4	2021-04-21	Moderna	1117586	Europe
Italy	2021	2021-4	2021-04-21	Oxford/AstraZeneca	3578731	Europe
Italy	2021	2021-4	2021-04-21	Pfizer/BioNTech	11743703	Europe
Italy	2021	2021-4	2021-04-22	Johnson&Johnson	314	Europe
Italy	2021	2021-4	2021-04-22	Moderna	1149947	Europe
Italy	2021	2021-4	2021-04-22	Oxford/AstraZeneca	3670115	Europe
Italy	2021	2021-4	2021-04-22	Pfizer/BioNTech	12017694	Europe
Italy	2021	2021-4	2021-04-23	Johnson&Johnson	855	Europe
Italy	2021	2021-4	2021-04-23	Moderna	1182391	Europe
Italy	2021	2021-4	2021-04-23	Oxford/AstraZeneca	3766259	Europe
Italy	2021	2021-4	2021-04-23	Pfizer/BioNTech	12292390	Europe
Italy	2021	2021-4	2021-04-24	Johnson&Johnson	3886	Europe
Italy	2021	2021-4	2021-04-24	Moderna	1224841	Europe
Italy	2021	2021-4	2021-04-24	Oxford/AstraZeneca	3859555	Europe
Italy	2021	2021-4	2021-04-24	Pfizer/BioNTech	12539525	Europe
Italy	2021	2021-4	2021-04-25	Johnson&Johnson	12631	Europe
Italy	2021	2021-4	2021-04-25	Moderna	1257327	Europe
Italy	2021	2021-4	2021-04-25	Oxford/AstraZeneca	3935196	Europe
Italy	2021	2021-4	2021-04-25	Pfizer/BioNTech	12690230	Europe
Italy	2021	2021-4	2021-04-26	Johnson&Johnson	21957	Europe
Italy	2021	2021-4	2021-04-26	Moderna	1296187	Europe
Italy	2021	2021-4	2021-04-26	Oxford/AstraZeneca	3999665	Europe
Italy	2021	2021-4	2021-04-26	Pfizer/BioNTech	12921399	Europe
Italy	2021	2021-4	2021-04-27	Johnson&Johnson	31765	Europe
Italy	2021	2021-4	2021-04-27	Moderna	1349243	Europe
Italy	2021	2021-4	2021-04-27	Oxford/AstraZeneca	4067405	Europe
Italy	2021	2021-4	2021-04-27	Pfizer/BioNTech	13163376	Europe
Italy	2021	2021-4	2021-04-28	Johnson&Johnson	40687	Europe
Italy	2021	2021-4	2021-04-28	Moderna	1403547	Europe
Italy	2021	2021-4	2021-04-28	Oxford/AstraZeneca	4144344	Europe
Italy	2021	2021-4	2021-04-28	Pfizer/BioNTech	13431369	Europe
Italy	2021	2021-4	2021-04-29	Johnson&Johnson	50783	Europe
Italy	2021	2021-4	2021-04-29	Moderna	1457690	Europe
Italy	2021	2021-4	2021-04-29	Oxford/AstraZeneca	4232905	Europe
Italy	2021	2021-4	2021-04-29	Pfizer/BioNTech	13806286	Europe
Italy	2021	2021-4	2021-04-30	Johnson&Johnson	65232	Europe
Italy	2021	2021-4	2021-04-30	Moderna	1505831	Europe
Italy	2021	2021-4	2021-04-30	Oxford/AstraZeneca	4318764	Europe
Italy	2021	2021-4	2021-04-30	Pfizer/BioNTech	14184056	Europe
Italy	2021	2021-5	2021-05-01	Johnson&Johnson	83033	Europe
Italy	2021	2021-5	2021-05-01	Moderna	1548253	Europe
Italy	2021	2021-5	2021-05-01	Oxford/AstraZeneca	4386528	Europe
Italy	2021	2021-5	2021-05-01	Pfizer/BioNTech	14488748	Europe
Italy	2021	2021-5	2021-05-02	Johnson&Johnson	94589	Europe
Italy	2021	2021-5	2021-05-02	Moderna	1579073	Europe
Italy	2021	2021-5	2021-05-02	Oxford/AstraZeneca	4451043	Europe
Italy	2021	2021-5	2021-05-02	Pfizer/BioNTech	14751417	Europe
Italy	2021	2021-5	2021-05-03	Johnson&Johnson	106428	Europe
Italy	2021	2021-5	2021-05-03	Moderna	1619433	Europe
Italy	2021	2021-5	2021-05-03	Oxford/AstraZeneca	4542829	Europe
Italy	2021	2021-5	2021-05-03	Pfizer/BioNTech	15018985	Europe
Italy	2021	2021-5	2021-05-04	Johnson&Johnson	118359	Europe
Italy	2021	2021-5	2021-05-04	Moderna	1678929	Europe
Italy	2021	2021-5	2021-05-04	Oxford/AstraZeneca	4658433	Europe
Italy	2021	2021-5	2021-05-04	Pfizer/BioNTech	15279318	Europe
Italy	2021	2021-5	2021-05-05	Johnson&Johnson	132550	Europe
Italy	2021	2021-5	2021-05-05	Moderna	1733636	Europe
Italy	2021	2021-5	2021-05-05	Oxford/AstraZeneca	4782981	Europe
Italy	2021	2021-5	2021-05-05	Pfizer/BioNTech	15567576	Europe
Italy	2021	2021-5	2021-05-06	Johnson&Johnson	145451	Europe
Italy	2021	2021-5	2021-05-06	Moderna	1781109	Europe
Italy	2021	2021-5	2021-05-06	Oxford/AstraZeneca	4894152	Europe
Italy	2021	2021-5	2021-05-06	Pfizer/BioNTech	15914682	Europe
Italy	2021	2021-5	2021-05-07	Johnson&Johnson	157925	Europe
Italy	2021	2021-5	2021-05-07	Moderna	1833539	Europe
Italy	2021	2021-5	2021-05-07	Oxford/AstraZeneca	4998695	Europe
Italy	2021	2021-5	2021-05-07	Pfizer/BioNTech	16287230	Europe
Italy	2021	2021-5	2021-05-08	Johnson&Johnson	175081	Europe
Italy	2021	2021-5	2021-05-08	Moderna	1893621	Europe
Italy	2021	2021-5	2021-05-08	Oxford/AstraZeneca	5102469	Europe
Italy	2021	2021-5	2021-05-08	Pfizer/BioNTech	16617818	Europe
Italy	2021	2021-5	2021-05-09	Johnson&Johnson	184091	Europe
Italy	2021	2021-5	2021-05-09	Moderna	1926251	Europe
Italy	2021	2021-5	2021-05-09	Oxford/AstraZeneca	5193417	Europe
Italy	2021	2021-5	2021-05-09	Pfizer/BioNTech	16867722	Europe
Italy	2021	2021-5	2021-05-10	Johnson&Johnson	192171	Europe
Italy	2021	2021-5	2021-05-10	Moderna	1967993	Europe
Italy	2021	2021-5	2021-05-10	Oxford/AstraZeneca	5301695	Europe
Italy	2021	2021-5	2021-05-10	Pfizer/BioNTech	17148898	Europe
Italy	2021	2021-5	2021-05-11	Johnson&Johnson	201933	Europe
Italy	2021	2021-5	2021-05-11	Moderna	2033436	Europe
Italy	2021	2021-5	2021-05-11	Oxford/AstraZeneca	5404211	Europe
Italy	2021	2021-5	2021-05-11	Pfizer/BioNTech	17426218	Europe
Italy	2021	2021-5	2021-05-12	Johnson&Johnson	210765	Europe
Italy	2021	2021-5	2021-05-12	Moderna	2094636	Europe
Italy	2021	2021-5	2021-05-12	Oxford/AstraZeneca	5504452	Europe
Italy	2021	2021-5	2021-05-12	Pfizer/BioNTech	17737559	Europe
Italy	2021	2021-5	2021-05-13	Johnson&Johnson	218911	Europe
Italy	2021	2021-5	2021-05-13	Moderna	2142273	Europe
Italy	2021	2021-5	2021-05-13	Oxford/AstraZeneca	5596049	Europe
Italy	2021	2021-5	2021-05-13	Pfizer/BioNTech	18115227	Europe
Italy	2021	2021-5	2021-05-14	Johnson&Johnson	227009	Europe
Italy	2021	2021-5	2021-05-14	Moderna	2191690	Europe
Italy	2021	2021-5	2021-05-14	Oxford/AstraZeneca	5692703	Europe
Italy	2021	2021-5	2021-05-14	Pfizer/BioNTech	18511792	Europe
Italy	2021	2021-5	2021-05-15	Johnson&Johnson	244922	Europe
Italy	2021	2021-5	2021-05-15	Moderna	2246464	Europe
Italy	2021	2021-5	2021-05-15	Oxford/AstraZeneca	5788646	Europe
Italy	2021	2021-5	2021-05-15	Pfizer/BioNTech	18885865	Europe
Italy	2021	2021-5	2021-05-16	Johnson&Johnson	261079	Europe
Italy	2021	2021-5	2021-05-16	Moderna	2281457	Europe
Italy	2021	2021-5	2021-05-16	Oxford/AstraZeneca	5867667	Europe
Italy	2021	2021-5	2021-05-16	Pfizer/BioNTech	19164541	Europe
Italy	2021	2021-5	2021-05-17	Johnson&Johnson	279009	Europe
Italy	2021	2021-5	2021-05-17	Moderna	2326692	Europe
Italy	2021	2021-5	2021-05-17	Oxford/AstraZeneca	5946999	Europe
Italy	2021	2021-5	2021-05-17	Pfizer/BioNTech	19485558	Europe
Italy	2021	2021-5	2021-05-18	Johnson&Johnson	297085	Europe
Italy	2021	2021-5	2021-05-18	Moderna	2379165	Europe
Italy	2021	2021-5	2021-05-18	Oxford/AstraZeneca	6042751	Europe
Italy	2021	2021-5	2021-05-18	Pfizer/BioNTech	19784311	Europe
Italy	2021	2021-5	2021-05-19	Johnson&Johnson	315194	Europe
Italy	2021	2021-5	2021-05-19	Moderna	2434014	Europe
Italy	2021	2021-5	2021-05-19	Oxford/AstraZeneca	6142404	Europe
Italy	2021	2021-5	2021-05-19	Pfizer/BioNTech	20093648	Europe
Italy	2021	2021-5	2021-05-20	Johnson&Johnson	334743	Europe
Italy	2021	2021-5	2021-05-20	Moderna	2473522	Europe
Italy	2021	2021-5	2021-05-20	Oxford/AstraZeneca	6229843	Europe
Italy	2021	2021-5	2021-05-20	Pfizer/BioNTech	20492922	Europe
Italy	2021	2021-5	2021-05-21	Johnson&Johnson	352806	Europe
Italy	2021	2021-5	2021-05-21	Moderna	2517451	Europe
Italy	2021	2021-5	2021-05-21	Oxford/AstraZeneca	6322244	Europe
Italy	2021	2021-5	2021-05-21	Pfizer/BioNTech	20898335	Europe
Italy	2021	2021-5	2021-05-22	Johnson&Johnson	390957	Europe
Italy	2021	2021-5	2021-05-22	Moderna	2583198	Europe
Italy	2021	2021-5	2021-05-22	Oxford/AstraZeneca	6407849	Europe
Italy	2021	2021-5	2021-05-22	Pfizer/BioNTech	21225627	Europe
Italy	2021	2021-5	2021-05-23	Johnson&Johnson	426885	Europe
Italy	2021	2021-5	2021-05-23	Moderna	2638411	Europe
Italy	2021	2021-5	2021-05-23	Oxford/AstraZeneca	6468133	Europe
Italy	2021	2021-5	2021-05-23	Pfizer/BioNTech	21481222	Europe
Italy	2021	2021-5	2021-05-24	Johnson&Johnson	459312	Europe
Italy	2021	2021-5	2021-05-24	Moderna	2707545	Europe
Italy	2021	2021-5	2021-05-24	Oxford/AstraZeneca	6544982	Europe
Italy	2021	2021-5	2021-05-24	Pfizer/BioNTech	21760531	Europe
Italy	2021	2021-5	2021-05-25	Johnson&Johnson	488481	Europe
Italy	2021	2021-5	2021-05-25	Moderna	2804584	Europe
Italy	2021	2021-5	2021-05-25	Oxford/AstraZeneca	6643093	Europe
Italy	2021	2021-5	2021-05-25	Pfizer/BioNTech	22007084	Europe
Italy	2021	2021-5	2021-05-26	Johnson&Johnson	519150	Europe
Italy	2021	2021-5	2021-05-26	Moderna	2910978	Europe
Italy	2021	2021-5	2021-05-26	Oxford/AstraZeneca	6745369	Europe
Italy	2021	2021-5	2021-05-26	Pfizer/BioNTech	22284858	Europe
Italy	2021	2021-5	2021-05-27	Johnson&Johnson	540738	Europe
Italy	2021	2021-5	2021-05-27	Moderna	2985902	Europe
Italy	2021	2021-5	2021-05-27	Oxford/AstraZeneca	6840692	Europe
Italy	2021	2021-5	2021-05-27	Pfizer/BioNTech	22672592	Europe
Italy	2021	2021-5	2021-05-28	Johnson&Johnson	559359	Europe
Italy	2021	2021-5	2021-05-28	Moderna	3047065	Europe
Italy	2021	2021-5	2021-05-28	Oxford/AstraZeneca	6936330	Europe
Italy	2021	2021-5	2021-05-28	Pfizer/BioNTech	23081402	Europe
Italy	2021	2021-5	2021-05-29	Johnson&Johnson	578152	Europe
Italy	2021	2021-5	2021-05-29	Moderna	3103763	Europe
Italy	2021	2021-5	2021-05-29	Oxford/AstraZeneca	7010928	Europe
Italy	2021	2021-5	2021-05-29	Pfizer/BioNTech	23452027	Europe
Italy	2021	2021-5	2021-05-30	Johnson&Johnson	596973	Europe
Italy	2021	2021-5	2021-05-30	Moderna	3143906	Europe
Italy	2021	2021-5	2021-05-30	Oxford/AstraZeneca	7061165	Europe
Italy	2021	2021-5	2021-05-30	Pfizer/BioNTech	23743962	Europe
Italy	2021	2021-5	2021-05-31	Johnson&Johnson	653285	Europe
Italy	2021	2021-5	2021-05-31	Moderna	3229246	Europe
Italy	2021	2021-5	2021-05-31	Oxford/AstraZeneca	7133179	Europe
Italy	2021	2021-5	2021-05-31	Pfizer/BioNTech	24001949	Europe
Italy	2021	2021-6	2021-06-01	Johnson&Johnson	719940	Europe
Italy	2021	2021-6	2021-06-01	Moderna	3310108	Europe
Italy	2021	2021-6	2021-06-01	Oxford/AstraZeneca	7197044	Europe
Italy	2021	2021-6	2021-06-01	Pfizer/BioNTech	24251658	Europe
Italy	2021	2021-6	2021-06-02	Johnson&Johnson	757625	Europe
Italy	2021	2021-6	2021-06-02	Moderna	3356945	Europe
Italy	2021	2021-6	2021-06-02	Oxford/AstraZeneca	7234499	Europe
Italy	2021	2021-6	2021-06-02	Pfizer/BioNTech	24539685	Europe
Italy	2021	2021-6	2021-06-03	Johnson&Johnson	794842	Europe
Italy	2021	2021-6	2021-06-03	Moderna	3407849	Europe
Italy	2021	2021-6	2021-06-03	Oxford/AstraZeneca	7295481	Europe
Italy	2021	2021-6	2021-06-03	Pfizer/BioNTech	24976288	Europe
Italy	2021	2021-6	2021-06-04	Johnson&Johnson	839379	Europe
Italy	2021	2021-6	2021-06-04	Moderna	3463759	Europe
Italy	2021	2021-6	2021-06-04	Oxford/AstraZeneca	7355465	Europe
Italy	2021	2021-6	2021-06-04	Pfizer/BioNTech	25433584	Europe
Italy	2021	2021-6	2021-06-05	Johnson&Johnson	894030	Europe
Italy	2021	2021-6	2021-06-05	Moderna	3506184	Europe
Italy	2021	2021-6	2021-06-05	Oxford/AstraZeneca	7419480	Europe
Italy	2021	2021-6	2021-06-05	Pfizer/BioNTech	25880101	Europe
Italy	2021	2021-6	2021-06-06	Johnson&Johnson	940624	Europe
Italy	2021	2021-6	2021-06-06	Moderna	3536178	Europe
Italy	2021	2021-6	2021-06-06	Oxford/AstraZeneca	7486847	Europe
Italy	2021	2021-6	2021-06-06	Pfizer/BioNTech	26240970	Europe
Italy	2021	2021-6	2021-06-07	Johnson&Johnson	977054	Europe
Italy	2021	2021-6	2021-06-07	Moderna	3580435	Europe
Italy	2021	2021-6	2021-06-07	Oxford/AstraZeneca	7558445	Europe
Italy	2021	2021-6	2021-06-07	Pfizer/BioNTech	26643249	Europe
Italy	2021	2021-6	2021-06-08	Johnson&Johnson	1015835	Europe
Italy	2021	2021-6	2021-06-08	Moderna	3636619	Europe
Italy	2021	2021-6	2021-06-08	Oxford/AstraZeneca	7633820	Europe
Italy	2021	2021-6	2021-06-08	Pfizer/BioNTech	27025979	Europe
Latvia	2020	2020-12	2020-12-28	Pfizer/BioNTech	1190	Europe
Latvia	2020	2020-12	2020-12-29	Pfizer/BioNTech	2936	Europe
Latvia	2020	2020-12	2020-12-30	Pfizer/BioNTech	4522	Europe
Latvia	2021	2021-1	2021-01-04	Pfizer/BioNTech	5920	Europe
Latvia	2021	2021-1	2021-01-05	Pfizer/BioNTech	7698	Europe
Latvia	2021	2021-1	2021-01-06	Pfizer/BioNTech	9250	Europe
Latvia	2021	2021-1	2021-01-07	Pfizer/BioNTech	10868	Europe
Latvia	2021	2021-1	2021-01-08	Pfizer/BioNTech	12682	Europe
Latvia	2021	2021-1	2021-01-09	Pfizer/BioNTech	13292	Europe
